customer_id,party_id,customer_number,customer_segment,lifecycle_stage,acquisition_date,risk_tier,engagement_score
CUST002871,PTY002871,CN-0002871,small_business,active,2019-03-13,low,77.94
CUST002872,PTY002872,CN-0002872,affluent,inactive,2019-10-08,high,11.4
CUST002873,PTY002873,CN-0002873,affluent,active,2021-01-03,medium,3.24
CUST002874,PTY002874,CN-0002874,retail,former,2019-12-21,very_high,95.54
CUST002875,PTY002875,CN-0002875,retail,inactive,2018-02-02,medium,18.72
CUST002876,PTY002876,CN-0002876,affluent,active,2020-01-09,low,9.57
CUST002877,PTY002877,CN-0002877,retail,lapsed,2020-12-26,very_high,26.86
CUST002878,PTY002878,CN-0002878,retail,active,2018-11-14,low,86.84
CUST002879,PTY002879,CN-0002879,small_business,former,2023-01-20,low,92.16
CUST002880,PTY002880,CN-0002880,small_business,active,2018-11-26,very_high,88.71
CUST002881,PTY002881,CN-0002881,small_business,lapsed,2018-06-11,low,94.14
CUST002882,PTY002882,CN-0002882,affluent,active,2021-04-07,medium,18.47
CUST002883,PTY002883,CN-0002883,retail,active,2023-02-23,high,37.67
CUST002884,PTY002884,CN-0002884,retail,former,2020-07-05,very_high,15.99
CUST002885,PTY002885,CN-0002885,small_business,active,2021-02-15,medium,91.59
CUST002886,PTY002886,CN-0002886,affluent,active,2018-01-22,low,74.14
CUST002887,PTY002887,CN-0002887,small_business,active,2026-06-25,low,15.63
CUST002888,PTY002888,CN-0002888,affluent,lapsed,2021-12-03,high,10.87
CUST002889,PTY002889,CN-0002889,retail,lapsed,2024-10-08,medium,12.72
CUST002890,PTY002890,CN-0002890,retail,former,2025-11-10,very_high,18.02
CUST002891,PTY002891,CN-0002891,retail,inactive,2018-12-23,low,82.22
CUST002892,PTY002892,CN-0002892,small_business,lapsed,2020-06-29,low,29.85
CUST002893,PTY002893,CN-0002893,affluent,former,2026-08-30,very_high,5.95
CUST002894,PTY002894,CN-0002894,affluent,active,2022-10-30,very_high,39.51
CUST002895,PTY002895,CN-0002895,retail,active,2021-09-18,medium,55.3
CUST002896,PTY002896,CN-0002896,small_business,active,2021-05-29,very_high,26.48
CUST002897,PTY002897,CN-0002897,affluent,inactive,2026-05-26,high,2.34
CUST002898,PTY002898,CN-0002898,retail,inactive,2026-02-08,very_high,30.14
CUST002899,PTY002899,CN-0002899,small_business,lapsed,2018-01-12,very_high,99.37
CUST002900,PTY002900,CN-0002900,small_business,former,2026-06-14,low,16.96
CUST002901,PTY002901,CN-0002901,retail,lapsed,2024-02-13,low,56.5
CUST002902,PTY002902,CN-0002902,affluent,prospect,2019-12-05,medium,18.62
CUST002903,PTY002903,CN-0002903,small_business,former,2018-11-15,high,88.21
CUST002904,PTY002904,CN-0002904,affluent,prospect,2020-09-02,high,25.9
CUST002905,PTY002905,CN-0002905,retail,inactive,2024-06-02,medium,17.34
CUST002906,PTY002906,CN-0002906,small_business,active,2019-10-05,medium,20.63
CUST002907,PTY002907,CN-0002907,retail,active,2018-01-27,high,6.72
CUST002908,PTY002908,CN-0002908,small_business,lapsed,2019-09-23,high,34.41
CUST002909,PTY002909,CN-0002909,retail,inactive,2018-09-01,medium,98.93
CUST002910,PTY002910,CN-0002910,small_business,former,2021-03-07,low,22.6
CUST002911,PTY002911,CN-0002911,affluent,inactive,2022-07-17,high,69.51
CUST002912,PTY002912,CN-0002912,affluent,active,2020-05-02,medium,19.27
CUST002913,PTY002913,CN-0002913,small_business,former,2019-10-27,medium,39.41
CUST002914,PTY002914,CN-0002914,affluent,active,2019-10-31,medium,0.72
CUST002915,PTY002915,CN-0002915,retail,active,2024-01-11,medium,12.24
CUST002916,PTY002916,CN-0002916,small_business,prospect,2021-01-08,medium,87.97
CUST002917,PTY002917,CN-0002917,small_business,former,2018-08-24,high,75.14
CUST002918,PTY002918,CN-0002918,small_business,former,2022-05-28,medium,95.14
CUST002919,PTY002919,CN-0002919,retail,active,2019-04-28,very_high,40.15
CUST002920,PTY002920,CN-0002920,small_business,active,2018-11-05,high,58.8
CUST002921,PTY002921,CN-0002921,retail,prospect,2021-02-12,low,38.39
CUST002922,PTY002922,CN-0002922,small_business,lapsed,2024-09-04,low,56.64
CUST002923,PTY002923,CN-0002923,small_business,inactive,2023-01-10,low,58.6
CUST002924,PTY002924,CN-0002924,small_business,active,2020-01-11,low,70.3
CUST002925,PTY002925,CN-0002925,small_business,active,2019-02-14,medium,72.25
CUST002926,PTY002926,CN-0002926,small_business,former,2019-06-09,high,47.35
CUST002927,PTY002927,CN-0002927,affluent,former,2019-09-12,very_high,25.19
CUST002928,PTY002928,CN-0002928,retail,lapsed,2019-02-26,low,89.04
CUST002929,PTY002929,CN-0002929,retail,active,2022-10-10,medium,2.64
CUST002930,PTY002930,CN-0002930,affluent,active,2024-05-28,high,31.54
CUST002931,PTY002931,CN-0002931,small_business,prospect,2019-07-17,medium,16.62
CUST002932,PTY002932,CN-0002932,retail,active,2019-03-10,medium,86.01
CUST002933,PTY002933,CN-0002933,retail,active,2021-12-23,low,27.09
CUST002934,PTY002934,CN-0002934,retail,prospect,2026-01-27,low,29.95
CUST002935,PTY002935,CN-0002935,retail,inactive,2025-06-21,very_high,48.51
CUST002936,PTY002936,CN-0002936,small_business,lapsed,2024-08-18,medium,26.09
CUST002937,PTY002937,CN-0002937,retail,active,2024-10-15,high,86.0
CUST002938,PTY002938,CN-0002938,retail,inactive,2019-09-21,medium,70.82
CUST002939,PTY002939,CN-0002939,affluent,former,2020-11-07,high,70.04
CUST002940,PTY002940,CN-0002940,retail,inactive,2024-01-20,medium,73.6
CUST002941,PTY002941,CN-0002941,small_business,former,2018-01-31,very_high,49.26
CUST002942,PTY002942,CN-0002942,small_business,lapsed,2022-11-03,very_high,82.95
CUST002943,PTY002943,CN-0002943,retail,active,2020-03-23,medium,58.89
CUST002944,PTY002944,CN-0002944,small_business,active,2024-04-05,low,35.8
CUST002945,PTY002945,CN-0002945,retail,active,2024-12-04,high,46.73
CUST002946,PTY002946,CN-0002946,affluent,active,2024-02-02,very_high,27.49
CUST002947,PTY002947,CN-0002947,small_business,lapsed,2023-10-30,high,73.52
CUST002948,PTY002948,CN-0002948,retail,former,2023-12-13,medium,97.27
CUST002949,PTY002949,CN-0002949,affluent,active,2021-08-06,very_high,13.5
CUST002950,PTY002950,CN-0002950,retail,lapsed,2019-12-06,high,39.79
CUST002951,PTY002951,CN-0002951,affluent,inactive,2019-05-29,medium,36.24
CUST002952,PTY002952,CN-0002952,affluent,former,2020-06-06,high,73.71
CUST002953,PTY002953,CN-0002953,affluent,active,2018-11-25,medium,55.54
CUST002954,PTY002954,CN-0002954,retail,former,2019-12-09,high,0.86
CUST002955,PTY002955,CN-0002955,affluent,active,2019-03-12,high,72.93
CUST002956,PTY002956,CN-0002956,affluent,active,2025-06-11,medium,75.69
CUST002957,PTY002957,CN-0002957,small_business,active,2021-05-13,very_high,18.87
CUST002958,PTY002958,CN-0002958,small_business,active,2026-07-12,low,9.06
CUST002959,PTY002959,CN-0002959,retail,active,2019-11-26,high,8.72
CUST002960,PTY002960,CN-0002960,affluent,active,2024-05-22,low,78.81
CUST002961,PTY002961,CN-0002961,affluent,lapsed,2024-10-16,very_high,39.44
CUST002962,PTY002962,CN-0002962,small_business,prospect,2025-10-12,medium,40.99
CUST002963,PTY002963,CN-0002963,small_business,former,2018-01-02,high,82.8
CUST002964,PTY002964,CN-0002964,affluent,active,2018-08-04,very_high,19.42
CUST002965,PTY002965,CN-0002965,small_business,former,2018-10-01,high,64.7
CUST002966,PTY002966,CN-0002966,affluent,active,2018-03-18,low,4.99
CUST002967,PTY002967,CN-0002967,retail,inactive,2026-07-12,medium,24.56
CUST002968,PTY002968,CN-0002968,retail,inactive,2026-07-23,medium,13.45
CUST002969,PTY002969,CN-0002969,small_business,prospect,2021-05-05,low,94.96
CUST002970,PTY002970,CN-0002970,small_business,former,2020-06-29,low,69.48
CUST002971,PTY002971,CN-0002971,retail,inactive,2022-09-16,medium,46.14
CUST002972,PTY002972,CN-0002972,retail,active,2025-05-23,very_high,28.1
CUST002973,PTY002973,CN-0002973,affluent,lapsed,2019-03-31,very_high,83.1
CUST002974,PTY002974,CN-0002974,small_business,active,2018-08-13,medium,39.09
CUST002975,PTY002975,CN-0002975,affluent,inactive,2020-06-13,high,1.03
CUST002976,PTY002976,CN-0002976,small_business,active,2024-06-02,very_high,17.35
CUST002977,PTY002977,CN-0002977,small_business,prospect,2021-01-16,very_high,82.62
CUST002978,PTY002978,CN-0002978,retail,former,2025-05-23,medium,67.33
CUST002979,PTY002979,CN-0002979,retail,former,2020-04-22,very_high,11.47
CUST002980,PTY002980,CN-0002980,affluent,active,2025-03-18,high,71.26
CUST002981,PTY002981,CN-0002981,small_business,active,2022-11-18,medium,71.54
CUST002982,PTY002982,CN-0002982,small_business,active,2022-05-13,high,11.63
CUST002983,PTY002983,CN-0002983,retail,active,2026-05-26,medium,46.39
CUST002984,PTY002984,CN-0002984,small_business,inactive,2025-05-21,high,47.66
CUST002985,PTY002985,CN-0002985,retail,active,2022-09-18,medium,79.0
CUST002986,PTY002986,CN-0002986,small_business,active,2024-10-11,low,81.88
CUST002987,PTY002987,CN-0002987,retail,active,2022-10-22,high,85.83
CUST002988,PTY002988,CN-0002988,affluent,inactive,2019-02-14,very_high,1.98
CUST002989,PTY002989,CN-0002989,small_business,inactive,2018-12-21,medium,17.24
CUST002990,PTY002990,CN-0002990,retail,prospect,2025-10-27,medium,28.7
CUST002991,PTY002991,CN-0002991,small_business,active,2020-06-16,high,77.15
CUST002992,PTY002992,CN-0002992,small_business,active,2018-11-15,medium,26.87
CUST002993,PTY002993,CN-0002993,small_business,former,2022-10-21,medium,50.1
CUST002994,PTY002994,CN-0002994,affluent,active,2022-05-12,very_high,57.03
CUST002995,PTY002995,CN-0002995,retail,active,2018-02-14,high,77.27
CUST002996,PTY002996,CN-0002996,affluent,active,2022-02-23,very_high,84.21
CUST002997,PTY002997,CN-0002997,small_business,inactive,2019-07-15,low,28.09
CUST002998,PTY002998,CN-0002998,retail,active,2023-03-31,very_high,73.39
CUST002999,PTY002999,CN-0002999,retail,lapsed,2020-12-26,low,97.93
CUST003000,PTY003000,CN-0003000,affluent,active,2018-01-14,medium,50.09
CUST003001,PTY003001,CN-0003001,affluent,active,2021-10-13,very_high,74.19
CUST003002,PTY003002,CN-0003002,retail,prospect,2021-01-02,very_high,72.61
CUST003003,PTY003003,CN-0003003,small_business,former,2020-08-18,low,83.52
CUST003004,PTY003004,CN-0003004,affluent,former,2018-05-14,medium,47.7
CUST003005,PTY003005,CN-0003005,small_business,lapsed,2018-11-15,very_high,4.99
CUST003006,PTY003006,CN-0003006,affluent,lapsed,2023-06-25,very_high,73.7
CUST003007,PTY003007,CN-0003007,retail,active,2021-04-17,high,27.58
CUST003008,PTY003008,CN-0003008,retail,active,2023-02-16,very_high,8.24
CUST003009,PTY003009,CN-0003009,small_business,former,2026-06-10,high,87.85
CUST003010,PTY003010,CN-0003010,small_business,former,2020-11-16,very_high,13.14
CUST003011,PTY003011,CN-0003011,retail,active,2022-05-08,low,36.77
CUST003012,PTY003012,CN-0003012,affluent,prospect,2021-05-01,high,81.65
CUST003013,PTY003013,CN-0003013,affluent,inactive,2026-05-16,low,93.84
CUST003014,PTY003014,CN-0003014,small_business,active,2019-09-03,medium,57.69
CUST003015,PTY003015,CN-0003015,retail,former,2019-03-27,high,33.45
CUST003016,PTY003016,CN-0003016,small_business,lapsed,2025-10-27,very_high,2.04
CUST003017,PTY003017,CN-0003017,small_business,active,2020-08-25,very_high,3.33
CUST003018,PTY003018,CN-0003018,retail,lapsed,2018-05-30,medium,44.42
CUST003019,PTY003019,CN-0003019,affluent,inactive,2022-10-07,medium,21.13
CUST003020,PTY003020,CN-0003020,small_business,lapsed,2022-06-12,very_high,66.59
CUST003021,PTY003021,CN-0003021,small_business,active,2018-04-02,low,54.8
CUST003022,PTY003022,CN-0003022,retail,lapsed,2019-07-10,medium,42.06
CUST003023,PTY003023,CN-0003023,affluent,lapsed,2023-05-02,high,77.61
CUST003024,PTY003024,CN-0003024,retail,former,2024-11-21,very_high,50.81
CUST003025,PTY003025,CN-0003025,small_business,active,2023-09-08,medium,50.24
CUST003026,PTY003026,CN-0003026,affluent,inactive,2021-09-11,low,38.72
CUST003027,PTY003027,CN-0003027,retail,inactive,2026-06-05,very_high,20.44
CUST003028,PTY003028,CN-0003028,retail,lapsed,2025-08-16,very_high,98.74
CUST003029,PTY003029,CN-0003029,affluent,former,2018-04-09,high,79.88
CUST003030,PTY003030,CN-0003030,small_business,former,2025-02-24,low,84.38
CUST003031,PTY003031,CN-0003031,small_business,inactive,2025-02-21,medium,13.9
CUST003032,PTY003032,CN-0003032,affluent,active,2019-04-29,low,26.24
CUST003033,PTY003033,CN-0003033,small_business,former,2024-04-16,low,54.51
CUST003034,PTY003034,CN-0003034,affluent,lapsed,2022-07-03,very_high,2.97
CUST003035,PTY003035,CN-0003035,retail,active,2022-05-20,low,76.25
CUST003036,PTY003036,CN-0003036,retail,inactive,2022-07-06,low,47.46
CUST003037,PTY003037,CN-0003037,affluent,active,2024-07-04,low,67.29
CUST003038,PTY003038,CN-0003038,affluent,active,2024-05-09,very_high,12.0
CUST003039,PTY003039,CN-0003039,small_business,lapsed,2019-09-23,high,96.58
CUST003040,PTY003040,CN-0003040,retail,former,2026-08-18,medium,46.37
CUST003041,PTY003041,CN-0003041,affluent,prospect,2023-02-18,very_high,82.24
CUST003042,PTY003042,CN-0003042,affluent,active,2021-06-15,medium,40.52
CUST003043,PTY003043,CN-0003043,retail,prospect,2021-04-10,medium,71.8
CUST003044,PTY003044,CN-0003044,affluent,lapsed,2024-08-19,medium,97.25
CUST003045,PTY003045,CN-0003045,affluent,former,2018-12-23,medium,95.76
CUST003046,PTY003046,CN-0003046,affluent,lapsed,2021-05-23,low,11.3
CUST003047,PTY003047,CN-0003047,affluent,inactive,2022-01-09,very_high,44.96
CUST003048,PTY003048,CN-0003048,affluent,active,2022-04-08,low,61.69
CUST003049,PTY003049,CN-0003049,small_business,active,2024-01-16,low,36.79
CUST003050,PTY003050,CN-0003050,affluent,active,2024-10-23,high,23.2
CUST003051,PTY003051,CN-0003051,affluent,former,2023-10-01,high,65.87
CUST003052,PTY003052,CN-0003052,retail,lapsed,2020-10-01,medium,78.28
CUST003053,PTY003053,CN-0003053,affluent,former,2025-10-12,low,46.59
CUST003054,PTY003054,CN-0003054,retail,active,2024-01-16,very_high,50.2
CUST003055,PTY003055,CN-0003055,small_business,lapsed,2018-01-23,very_high,95.38
CUST003056,PTY003056,CN-0003056,affluent,active,2021-01-15,low,34.37
CUST003057,PTY003057,CN-0003057,affluent,inactive,2025-03-27,low,10.3
CUST003058,PTY003058,CN-0003058,small_business,former,2025-04-18,medium,90.13
CUST003059,PTY003059,CN-0003059,affluent,prospect,2025-05-02,high,0.15
CUST003060,PTY003060,CN-0003060,retail,prospect,2023-01-13,very_high,5.44
CUST003061,PTY003061,CN-0003061,retail,active,2024-09-19,high,4.25
CUST003062,PTY003062,CN-0003062,retail,prospect,2018-07-16,low,51.76
CUST003063,PTY003063,CN-0003063,small_business,active,2018-09-26,very_high,15.02
CUST003064,PTY003064,CN-0003064,affluent,active,2019-11-10,medium,65.13
CUST003065,PTY003065,CN-0003065,small_business,former,2026-08-22,high,84.24
CUST003066,PTY003066,CN-0003066,retail,lapsed,2021-08-29,low,45.76
CUST003067,PTY003067,CN-0003067,affluent,lapsed,2023-10-16,high,95.14
CUST003068,PTY003068,CN-0003068,affluent,lapsed,2020-01-24,very_high,63.13
CUST003069,PTY003069,CN-0003069,retail,active,2018-12-30,low,42.3
CUST003070,PTY003070,CN-0003070,affluent,prospect,2024-08-23,very_high,85.86
CUST003071,PTY003071,CN-0003071,small_business,active,2019-12-04,very_high,13.24
CUST003072,PTY003072,CN-0003072,retail,inactive,2024-04-02,medium,84.07
CUST003073,PTY003073,CN-0003073,affluent,prospect,2020-09-10,very_high,5.68
CUST003074,PTY003074,CN-0003074,retail,active,2026-06-30,medium,67.25
CUST003075,PTY003075,CN-0003075,small_business,active,2020-12-19,medium,32.61
CUST003076,PTY003076,CN-0003076,small_business,lapsed,2024-09-02,medium,64.19
CUST003077,PTY003077,CN-0003077,affluent,lapsed,2021-09-30,very_high,90.0
CUST003078,PTY003078,CN-0003078,retail,prospect,2018-11-29,high,81.05
CUST003079,PTY003079,CN-0003079,retail,active,2025-05-18,medium,65.76
CUST003080,PTY003080,CN-0003080,retail,active,2022-03-12,low,58.56
CUST003081,PTY003081,CN-0003081,retail,active,2019-10-02,high,24.86
CUST003082,PTY003082,CN-0003082,affluent,active,2020-01-19,very_high,40.51
CUST003083,PTY003083,CN-0003083,retail,active,2025-11-24,very_high,64.9
CUST003084,PTY003084,CN-0003084,retail,active,2023-01-13,high,24.23
CUST003085,PTY003085,CN-0003085,retail,former,2021-07-27,high,4.2
CUST003086,PTY003086,CN-0003086,retail,lapsed,2021-12-24,very_high,25.58
CUST003087,PTY003087,CN-0003087,retail,lapsed,2026-06-15,very_high,78.98
CUST003088,PTY003088,CN-0003088,affluent,prospect,2021-02-14,medium,87.37
CUST003089,PTY003089,CN-0003089,small_business,former,2025-11-14,medium,11.89
CUST003090,PTY003090,CN-0003090,affluent,active,2026-01-15,very_high,24.88
CUST003091,PTY003091,CN-0003091,small_business,lapsed,2022-02-22,very_high,41.11
CUST003092,PTY003092,CN-0003092,retail,active,2020-03-20,very_high,3.84
CUST003093,PTY003093,CN-0003093,small_business,inactive,2022-07-10,very_high,28.37
CUST003094,PTY003094,CN-0003094,retail,active,2018-10-29,high,56.69
CUST003095,PTY003095,CN-0003095,affluent,active,2023-06-08,medium,74.85
CUST003096,PTY003096,CN-0003096,retail,inactive,2020-11-16,very_high,18.45
CUST003097,PTY003097,CN-0003097,affluent,inactive,2022-08-10,medium,1.11
CUST003098,PTY003098,CN-0003098,small_business,prospect,2022-09-04,very_high,94.86
CUST003099,PTY003099,CN-0003099,affluent,active,2024-05-20,medium,18.91
CUST003100,PTY003100,CN-0003100,small_business,inactive,2021-11-13,medium,58.8
CUST003101,PTY003101,CN-0003101,affluent,former,2026-04-08,medium,21.53
CUST003102,PTY003102,CN-0003102,affluent,lapsed,2026-06-06,very_high,86.52
CUST003103,PTY003103,CN-0003103,affluent,inactive,2022-06-26,very_high,71.01
CUST003104,PTY003104,CN-0003104,affluent,active,2023-01-22,high,91.64
CUST003105,PTY003105,CN-0003105,retail,active,2022-11-12,low,24.71
CUST003106,PTY003106,CN-0003106,retail,prospect,2023-11-22,high,89.52
CUST003107,PTY003107,CN-0003107,retail,active,2020-10-08,medium,60.31
CUST003108,PTY003108,CN-0003108,retail,former,2026-05-14,low,15.48
CUST003109,PTY003109,CN-0003109,small_business,prospect,2019-06-01,low,0.44
CUST003110,PTY003110,CN-0003110,small_business,active,2018-09-30,low,65.24
CUST003111,PTY003111,CN-0003111,affluent,active,2025-05-20,very_high,14.68
CUST003112,PTY003112,CN-0003112,affluent,lapsed,2024-12-01,low,95.66
CUST003113,PTY003113,CN-0003113,affluent,lapsed,2021-06-03,medium,85.29
CUST003114,PTY003114,CN-0003114,affluent,inactive,2021-03-10,low,21.77
CUST003115,PTY003115,CN-0003115,retail,active,2019-04-30,very_high,32.14
CUST003116,PTY003116,CN-0003116,affluent,active,2025-02-16,medium,3.32
CUST003117,PTY003117,CN-0003117,affluent,active,2024-11-15,high,83.28
CUST003118,PTY003118,CN-0003118,small_business,active,2022-04-21,medium,29.69
CUST003119,PTY003119,CN-0003119,small_business,inactive,2018-02-16,medium,5.56
CUST003120,PTY003120,CN-0003120,retail,active,2020-01-19,medium,3.1
CUST003121,PTY003121,CN-0003121,small_business,active,2023-06-08,low,62.24
CUST003122,PTY003122,CN-0003122,affluent,inactive,2020-12-05,very_high,12.51
CUST003123,PTY003123,CN-0003123,affluent,former,2024-05-17,low,64.9
CUST003124,PTY003124,CN-0003124,small_business,inactive,2022-02-24,medium,87.93
CUST003125,PTY003125,CN-0003125,small_business,lapsed,2018-12-15,high,24.6
CUST003126,PTY003126,CN-0003126,small_business,inactive,2018-01-12,very_high,40.9
CUST003127,PTY003127,CN-0003127,small_business,inactive,2023-11-26,high,97.82
CUST003128,PTY003128,CN-0003128,affluent,lapsed,2019-09-19,high,84.96
CUST003129,PTY003129,CN-0003129,small_business,active,2018-01-28,high,49.08
CUST003130,PTY003130,CN-0003130,affluent,active,2019-05-09,high,22.55
CUST003131,PTY003131,CN-0003131,affluent,active,2018-10-25,very_high,66.05
