claim_id,claim_number,policy_id,customer_id,policy_coverage_id,loss_date,report_date,claim_status,loss_cause,paid_amount,reserve_amount
CLM002533,CN-00002533,POL002633,CUST003890,COV002533,2025-04-16,2025-04-27,closed,weather,704.07,168.59
CLM002534,CN-00002534,POL002634,CUST003218,COV002534,2025-11-04,2025-11-05,reopened,water_damage,372.27,108.01
CLM002535,CN-00002535,POL002635,CUST000643,COV002535,2026-08-07,2026-08-13,denied,liability,413.97,15.73
CLM002536,CN-00002536,POL002636,CUST003463,COV002536,2025-01-15,2025-01-16,subrogation,other,344.16,87.93
CLM002537,CN-00002537,POL002637,CUST003222,COV002537,2026-07-07,2026-07-21,closed,water_damage,295.65,44.38
CLM002538,CN-00002538,POL002638,CUST000333,COV002538,2026-06-14,2026-06-19,open,liability,169.72,31.1
CLM002539,CN-00002539,POL002639,CUST002796,COV002539,2024-08-14,2024-08-24,denied,other,12160.68,2024.1
CLM002540,CN-00002540,POL002640,CUST004491,COV002540,2026-04-19,2026-04-23,closed,collision,571.0,32.0
CLM002541,CN-00002541,POL002641,CUST004581,COV002541,2024-03-02,2024-03-16,denied,water_damage,524.06,12.29
CLM002542,CN-00002542,POL002642,CUST000055,COV002542,2025-11-17,2025-11-18,closed,other,324.81,61.2
CLM002543,CN-00002543,POL002643,CUST004779,COV002543,2025-07-11,2025-07-25,closed,other,564.12,55.1
CLM002544,CN-00002544,POL002644,CUST004973,COV002544,2024-04-05,2024-04-17,reopened,fire,184.35,4.61
CLM002545,CN-00002545,POL002645,CUST004662,COV002545,2024-12-07,2024-12-19,closed,other,345.02,80.41
CLM002546,CN-00002546,POL002646,CUST000887,COV002546,2026-05-27,2026-05-29,denied,weather,239.48,12.34
CLM002547,CN-00002547,POL002647,CUST003770,COV002547,2025-08-08,2025-08-21,denied,water_damage,376.37,36.74
CLM002548,CN-00002548,POL002648,CUST000072,COV002548,2025-11-27,2025-12-05,reopened,weather,288.24,85.7
CLM002549,CN-00002549,POL002649,CUST002678,COV002549,2026-05-17,2026-05-25,closed,liability,299.89,76.99
CLM002550,CN-00002550,POL002650,CUST001675,COV002550,2026-05-23,2026-06-03,closed,liability,312.18,39.9
CLM002551,CN-00002551,POL002651,CUST004859,COV002551,2024-01-01,2024-01-12,reopened,water_damage,832.89,194.0
CLM002552,CN-00002552,POL002652,CUST004367,COV002552,2026-09-10,2026-09-16,open,water_damage,284.72,71.12
CLM002553,CN-00002553,POL002653,CUST000550,COV002553,2026-02-16,2026-02-19,closed,fire,258.03,74.08
CLM002554,CN-00002554,POL002654,CUST002074,COV002554,2026-04-26,2026-05-05,denied,theft,148.57,20.05
CLM002555,CN-00002555,POL002655,CUST002378,COV002555,2026-01-17,2026-01-27,denied,weather,955.63,59.55
CLM002556,CN-00002556,POL002656,CUST000544,COV002556,2024-07-03,2024-07-03,denied,water_damage,421.24,3.25
CLM002557,CN-00002557,POL002657,CUST004697,COV002557,2025-01-25,2025-01-26,subrogation,liability,115.57,25.0
CLM002558,CN-00002558,POL002658,CUST002709,COV002558,2026-07-25,2026-08-05,denied,water_damage,188.16,20.75
CLM002559,CN-00002559,POL002659,CUST004272,COV002559,2025-04-23,2025-05-03,closed,fire,706.74,191.65
CLM002560,CN-00002560,POL002660,CUST004648,COV002560,2025-09-16,2025-09-18,subrogation,liability,353.99,31.29
CLM002561,CN-00002561,POL002661,CUST004491,COV002561,2026-08-05,2026-08-05,closed,weather,334.79,56.44
CLM002562,CN-00002562,POL002662,CUST004196,COV002562,2025-05-12,2025-05-14,denied,liability,645.62,5.96
CLM002563,CN-00002563,POL002663,CUST004791,COV002563,2025-08-22,2025-09-05,subrogation,theft,153.76,25.85
CLM002564,CN-00002564,POL002664,CUST002391,COV002564,2024-07-26,2024-08-02,reopened,fire,383.54,87.26
CLM002565,CN-00002565,POL002665,CUST001984,COV002565,2026-08-28,2026-09-10,closed,fire,125.68,15.77
CLM002566,CN-00002566,POL002666,CUST003290,COV002566,2024-04-04,2024-04-15,closed,weather,861.28,45.88
CLM002567,CN-00002567,POL002667,CUST003375,COV002567,2025-10-03,2025-10-06,closed,fire,712.09,115.77
CLM002568,CN-00002568,POL002668,CUST004710,COV002568,2026-04-20,2026-04-26,closed,fire,554.49,155.04
CLM002569,CN-00002569,POL002669,CUST002370,COV002569,2025-02-25,2025-03-05,subrogation,theft,790.39,141.65
CLM002570,CN-00002570,POL002670,CUST002265,COV002570,2025-08-22,2025-08-26,open,liability,171.31,50.34
CLM002571,CN-00002571,POL002671,CUST002765,COV002571,2024-10-05,2024-10-07,subrogation,theft,342.24,59.83
CLM002572,CN-00002572,POL002672,CUST001450,COV002572,2026-06-08,2026-06-15,closed,other,622.48,49.54
CLM002573,CN-00002573,POL002673,CUST001249,COV002573,2024-02-06,2024-02-20,reopened,liability,259.39,75.39
CLM002574,CN-00002574,POL002674,CUST004399,COV002574,2026-01-18,2026-01-24,closed,water_damage,603.63,132.6
CLM002575,CN-00002575,POL002675,CUST003835,COV002575,2024-12-17,2024-12-29,reopened,theft,74.99,7.18
CLM002576,CN-00002576,POL002676,CUST000832,COV002576,2024-03-22,2024-03-25,subrogation,liability,978.4,74.45
CLM002577,CN-00002577,POL002677,CUST001747,COV002577,2026-07-17,2026-07-22,closed,water_damage,6091.73,489.75
CLM002578,CN-00002578,POL002678,CUST001960,COV002578,2026-09-10,2026-09-22,closed,collision,856.82,156.63
CLM002579,CN-00002579,POL002679,CUST001931,COV002579,2024-08-17,2024-08-28,open,liability,302.66,65.53
CLM002580,CN-00002580,POL002680,CUST003013,COV002580,2026-07-07,2026-07-12,reopened,theft,758.17,153.38
CLM002581,CN-00002581,POL002681,CUST002649,COV002581,2024-06-01,2024-06-06,subrogation,weather,746.54,22.72
CLM002582,CN-00002582,POL002682,CUST001527,COV002582,2024-12-22,2025-01-02,closed,other,971.98,163.32
CLM002583,CN-00002583,POL002683,CUST002060,COV002583,2025-04-27,2025-05-02,closed,water_damage,854.56,83.47
CLM002584,CN-00002584,POL002684,CUST000823,COV002584,2024-05-13,2024-05-27,reopened,weather,698.72,97.48
CLM002585,CN-00002585,POL002685,CUST004419,COV002585,2024-11-15,2024-11-15,reopened,weather,623.95,26.0
CLM002586,CN-00002586,POL002686,CUST001618,COV002586,2024-01-26,2024-02-01,closed,collision,970.0,241.52
CLM002587,CN-00002587,POL002687,CUST000241,COV002587,2025-01-08,2025-01-13,closed,fire,135.57,18.23
CLM002588,CN-00002588,POL002688,CUST002915,COV002588,2025-08-15,2025-08-19,closed,fire,551.7,60.02
CLM002589,CN-00002589,POL002689,CUST000721,COV002589,2024-10-20,2024-11-03,closed,theft,109.17,19.05
CLM002590,CN-00002590,POL002690,CUST002470,COV002590,2024-01-16,2024-01-29,closed,collision,521.26,145.63
CLM002591,CN-00002591,POL002691,CUST002664,COV002591,2025-07-01,2025-07-15,closed,liability,606.56,78.38
CLM002592,CN-00002592,POL002692,CUST004880,COV002592,2025-02-17,2025-02-17,denied,collision,185.77,10.4
CLM002593,CN-00002593,POL002693,CUST003329,COV002593,2025-06-05,2025-06-18,closed,other,797.18,12.75
CLM002594,CN-00002594,POL002694,CUST001813,COV002594,2025-06-21,2025-07-03,reopened,fire,245.72,17.24
CLM002595,CN-00002595,POL002695,CUST003175,COV002595,2025-09-13,2025-09-25,subrogation,theft,705.28,104.13
CLM002596,CN-00002596,POL002696,CUST000626,COV002596,2024-07-15,2024-07-26,reopened,weather,628.14,74.73
CLM002597,CN-00002597,POL002697,CUST004121,COV002597,2024-05-25,2024-06-01,closed,liability,3188.62,202.83
CLM002598,CN-00002598,POL002698,CUST001613,COV002598,2025-11-21,2025-11-27,closed,theft,650.13,59.63
CLM002599,CN-00002599,POL002699,CUST004679,COV002599,2025-10-25,2025-10-30,denied,collision,278.66,32.41
CLM002600,CN-00002600,POL002700,CUST004958,COV002600,2024-05-08,2024-05-10,open,fire,852.48,29.16
CLM002601,CN-00002601,POL002701,CUST001370,COV002601,2026-01-24,2026-01-24,open,other,7203.62,1389.56
CLM002602,CN-00002602,POL002702,CUST002143,COV002602,2025-02-26,2025-03-09,closed,liability,211.88,48.53
CLM002603,CN-00002603,POL002703,CUST003941,COV002603,2024-06-22,2024-07-04,open,weather,594.62,105.34
CLM002604,CN-00002604,POL002704,CUST001524,COV002604,2025-06-18,2025-06-24,subrogation,fire,751.55,65.68
CLM002605,CN-00002605,POL002705,CUST000730,COV002605,2026-02-25,2026-03-05,open,weather,185.86,53.15
CLM002606,CN-00002606,POL002706,CUST004596,COV002606,2026-02-18,2026-03-03,denied,liability,133.39,20.16
CLM002607,CN-00002607,POL002707,CUST000010,COV002607,2024-07-03,2024-07-08,open,weather,146.53,1.43
CLM002608,CN-00002608,POL002708,CUST004643,COV002608,2024-07-12,2024-07-22,reopened,fire,120.57,16.39
CLM002609,CN-00002609,POL002709,CUST004425,COV002609,2026-09-06,2026-09-10,closed,weather,506.41,72.54
CLM002610,CN-00002610,POL002710,CUST001010,COV002610,2026-02-03,2026-02-14,closed,water_damage,991.42,160.54
CLM002611,CN-00002611,POL002711,CUST002673,COV002611,2024-04-08,2024-04-08,subrogation,weather,774.33,118.73
CLM002612,CN-00002612,POL002712,CUST001507,COV002612,2026-07-16,2026-07-20,reopened,liability,547.45,134.72
CLM002613,CN-00002613,POL002713,CUST000587,COV002613,2024-10-10,2024-10-13,subrogation,theft,740.8,127.68
CLM002614,CN-00002614,POL002714,CUST003020,COV002614,2025-02-17,2025-03-01,closed,water_damage,625.44,142.8
CLM002615,CN-00002615,POL002715,CUST003702,COV002615,2026-07-05,2026-07-19,open,water_damage,355.31,70.6
CLM002616,CN-00002616,POL002716,CUST000355,COV002616,2025-05-21,2025-05-27,closed,theft,439.05,42.54
CLM002617,CN-00002617,POL002717,CUST003954,COV002617,2025-11-17,2025-11-30,subrogation,collision,90.72,14.66
CLM002618,CN-00002618,POL002718,CUST001742,COV002618,2026-06-28,2026-06-28,subrogation,liability,711.89,71.64
CLM002619,CN-00002619,POL002719,CUST002971,COV002619,2026-09-04,2026-09-17,closed,weather,555.92,127.0
CLM002620,CN-00002620,POL002720,CUST001142,COV002620,2024-03-18,2024-03-21,closed,other,515.8,75.38
CLM002621,CN-00002621,POL002721,CUST001206,COV002621,2026-02-26,2026-03-01,reopened,other,616.69,104.94
CLM002622,CN-00002622,POL002722,CUST001838,COV002622,2026-01-24,2026-01-29,closed,liability,640.49,50.49
CLM002623,CN-00002623,POL002723,CUST000983,COV002623,2024-07-15,2024-07-26,closed,fire,883.02,14.64
CLM002624,CN-00002624,POL002724,CUST003847,COV002624,2024-02-29,2024-03-05,denied,weather,866.82,151.13
CLM002625,CN-00002625,POL002725,CUST003597,COV002625,2026-07-24,2026-08-05,closed,theft,66.11,18.54
CLM002626,CN-00002626,POL002726,CUST002015,COV002626,2024-03-19,2024-03-31,open,collision,210.3,1.13
CLM002627,CN-00002627,POL002727,CUST004860,COV002627,2026-02-19,2026-02-24,open,theft,460.54,7.95
CLM002628,CN-00002628,POL002728,CUST002132,COV002628,2025-05-15,2025-05-19,closed,liability,11826.72,2905.72
CLM002629,CN-00002629,POL002729,CUST003301,COV002629,2024-08-08,2024-08-12,reopened,theft,602.35,2.15
CLM002630,CN-00002630,POL002730,CUST004564,COV002630,2026-05-03,2026-05-03,closed,other,116.03,23.89
CLM002631,CN-00002631,POL002731,CUST003597,COV002631,2026-01-16,2026-01-24,open,water_damage,149.73,11.77
CLM002632,CN-00002632,POL002732,CUST001708,COV002632,2025-11-22,2025-11-28,reopened,water_damage,199.11,5.97
CLM002633,CN-00002633,POL002733,CUST001790,COV002633,2026-07-11,2026-07-21,closed,weather,753.51,0.75
CLM002634,CN-00002634,POL002734,CUST000619,COV002634,2024-12-22,2024-12-23,closed,weather,660.42,187.33
CLM002635,CN-00002635,POL002735,CUST000174,COV002635,2024-03-01,2024-03-09,reopened,weather,760.63,8.74
CLM002636,CN-00002636,POL002736,CUST002784,COV002636,2026-04-28,2026-05-02,open,liability,431.68,115.6
CLM002637,CN-00002637,POL002737,CUST004839,COV002637,2024-11-14,2024-11-21,subrogation,weather,226.66,19.58
CLM002638,CN-00002638,POL002738,CUST004261,COV002638,2024-10-18,2024-10-18,closed,fire,262.21,0.86
CLM002639,CN-00002639,POL002739,CUST003354,COV002639,2026-04-16,2026-04-23,denied,weather,165.44,26.51
CLM002640,CN-00002640,POL002740,CUST002237,COV002640,2025-08-12,2025-08-25,subrogation,collision,434.06,24.03
CLM002641,CN-00002641,POL002741,CUST000940,COV002641,2026-07-02,2026-07-14,open,fire,768.83,219.36
CLM002642,CN-00002642,POL002742,CUST000851,COV002642,2025-12-16,2025-12-24,subrogation,water_damage,111.59,11.5
CLM002643,CN-00002643,POL002743,CUST002411,COV002643,2024-08-19,2024-09-01,closed,fire,513.88,112.89
CLM002644,CN-00002644,POL002744,CUST002742,COV002644,2024-04-03,2024-04-14,reopened,collision,4099.94,607.15
CLM002645,CN-00002645,POL002745,CUST004376,COV002645,2024-09-07,2024-09-16,denied,collision,403.1,58.6
CLM002646,CN-00002646,POL002746,CUST004040,COV002646,2024-03-19,2024-03-31,closed,water_damage,916.27,228.22
CLM002647,CN-00002647,POL002747,CUST003364,COV002647,2025-03-13,2025-03-14,reopened,collision,272.84,57.25
CLM002648,CN-00002648,POL002748,CUST001398,COV002648,2025-08-21,2025-08-26,open,other,478.07,21.5
CLM002649,CN-00002649,POL002749,CUST001457,COV002649,2026-04-18,2026-04-21,denied,weather,607.9,87.74
CLM002650,CN-00002650,POL002750,CUST002793,COV002650,2026-03-03,2026-03-16,open,fire,530.15,99.68
CLM002651,CN-00002651,POL002751,CUST000990,COV002651,2026-03-02,2026-03-02,subrogation,theft,249.7,47.12
CLM002652,CN-00002652,POL002752,CUST003037,COV002652,2024-12-29,2024-12-31,closed,water_damage,396.02,17.57
CLM002653,CN-00002653,POL002753,CUST004180,COV002653,2024-12-27,2024-12-28,open,water_damage,316.44,0.99
CLM002654,CN-00002654,POL002754,CUST001152,COV002654,2024-08-06,2024-08-18,closed,weather,990.1,275.89
CLM002655,CN-00002655,POL002755,CUST003134,COV002655,2025-11-16,2025-11-21,subrogation,theft,138.11,18.95
CLM002656,CN-00002656,POL002756,CUST001476,COV002656,2025-02-23,2025-02-28,closed,collision,685.86,148.87
CLM002657,CN-00002657,POL002757,CUST004200,COV002657,2026-06-15,2026-06-20,closed,weather,558.02,57.68
CLM002658,CN-00002658,POL002758,CUST001629,COV002658,2025-03-02,2025-03-04,reopened,water_damage,686.39,191.54
CLM002659,CN-00002659,POL002759,CUST002852,COV002659,2024-11-01,2024-11-08,closed,collision,794.66,230.35
CLM002660,CN-00002660,POL002760,CUST000014,COV002660,2025-06-12,2025-06-25,open,water_damage,187.25,21.31
CLM002661,CN-00002661,POL002761,CUST000774,COV002661,2025-04-18,2025-04-28,reopened,weather,339.19,40.28
CLM002662,CN-00002662,POL002762,CUST000757,COV002662,2026-07-30,2026-08-07,denied,collision,535.33,140.5
CLM002663,CN-00002663,POL002763,CUST002422,COV002663,2025-11-19,2025-11-27,denied,collision,603.79,135.95
CLM002664,CN-00002664,POL002764,CUST002685,COV002664,2024-10-03,2024-10-03,reopened,theft,923.56,217.87
CLM002665,CN-00002665,POL002765,CUST000750,COV002665,2024-07-02,2024-07-15,reopened,water_damage,127.98,29.83
CLM002666,CN-00002666,POL002766,CUST002947,COV002666,2025-09-01,2025-09-09,open,collision,577.85,150.03
CLM002667,CN-00002667,POL002767,CUST000710,COV002667,2025-06-29,2025-07-13,denied,liability,384.69,17.75
CLM002668,CN-00002668,POL002768,CUST003197,COV002668,2024-05-29,2024-05-30,open,theft,605.83,117.48
CLM002669,CN-00002669,POL002769,CUST003293,COV002669,2025-07-23,2025-08-02,reopened,fire,893.77,200.17
CLM002670,CN-00002670,POL002770,CUST004412,COV002670,2024-01-15,2024-01-22,subrogation,fire,657.42,193.78
CLM002671,CN-00002671,POL002771,CUST004350,COV002671,2025-10-05,2025-10-05,closed,liability,968.53,24.77
CLM002672,CN-00002672,POL002772,CUST004380,COV002672,2026-06-04,2026-06-16,closed,weather,409.34,111.84
CLM002673,CN-00002673,POL002773,CUST002085,COV002673,2026-08-06,2026-08-06,closed,fire,959.86,258.0
CLM002674,CN-00002674,POL002774,CUST002533,COV002674,2025-12-11,2025-12-18,closed,weather,795.4,59.65
CLM002675,CN-00002675,POL002775,CUST003359,COV002675,2025-11-20,2025-12-02,denied,other,177.05,24.57
CLM002676,CN-00002676,POL002776,CUST004776,COV002676,2025-10-26,2025-11-07,open,liability,488.87,91.57
CLM002677,CN-00002677,POL002777,CUST002413,COV002677,2025-12-17,2025-12-17,open,other,400.44,68.61
CLM002678,CN-00002678,POL002778,CUST000560,COV002678,2025-12-04,2025-12-09,subrogation,other,536.19,135.61
CLM002679,CN-00002679,POL002779,CUST003198,COV002679,2025-12-07,2025-12-08,closed,water_damage,853.27,163.86
CLM002680,CN-00002680,POL002780,CUST004470,COV002680,2024-10-05,2024-10-11,closed,liability,678.56,163.33
CLM002681,CN-00002681,POL002781,CUST002050,COV002681,2026-01-13,2026-01-13,denied,theft,925.73,0.99
CLM002682,CN-00002682,POL002782,CUST003000,COV002682,2025-01-23,2025-01-26,closed,liability,478.86,121.64
CLM002683,CN-00002683,POL002783,CUST002603,COV002683,2024-02-10,2024-02-17,open,liability,881.58,114.54
CLM002684,CN-00002684,POL002784,CUST003510,COV002684,2026-07-23,2026-07-30,closed,weather,132.26,25.25
CLM002685,CN-00002685,POL002785,CUST000919,COV002685,2024-02-02,2024-02-16,open,liability,632.62,157.14
CLM002686,CN-00002686,POL002786,CUST004279,COV002686,2024-11-07,2024-11-10,reopened,other,12438.99,572.47
CLM002687,CN-00002687,POL002787,CUST001571,COV002687,2026-02-01,2026-02-04,closed,weather,253.38,70.91
CLM002688,CN-00002688,POL002788,CUST003353,COV002688,2024-02-29,2024-03-06,closed,water_damage,986.54,198.68
CLM002689,CN-00002689,POL002789,CUST002863,COV002689,2026-06-29,2026-07-03,reopened,other,104.35,26.23
CLM002690,CN-00002690,POL002790,CUST004387,COV002690,2026-02-20,2026-02-24,open,water_damage,952.73,38.72
CLM002691,CN-00002691,POL002791,CUST004232,COV002691,2025-06-03,2025-06-16,open,fire,395.43,64.48
CLM002692,CN-00002692,POL002792,CUST001189,COV002692,2025-07-19,2025-07-27,closed,collision,553.41,162.0
CLM002693,CN-00002693,POL002793,CUST001777,COV002693,2024-11-29,2024-12-13,closed,other,974.1,30.27
CLM002694,CN-00002694,POL002794,CUST004776,COV002694,2026-01-08,2026-01-14,subrogation,water_damage,542.44,155.57
CLM002695,CN-00002695,POL002795,CUST000389,COV002695,2025-04-17,2025-04-30,denied,other,539.67,67.31
CLM002696,CN-00002696,POL002796,CUST004647,COV002696,2025-11-19,2025-11-29,closed,water_damage,131.13,23.41
CLM002697,CN-00002697,POL002797,CUST003545,COV002697,2025-04-29,2025-04-30,reopened,weather,10460.08,2926.1
CLM002698,CN-00002698,POL002798,CUST004002,COV002698,2024-12-07,2024-12-14,open,fire,274.54,50.45
CLM002699,CN-00002699,POL002799,CUST001172,COV002699,2025-02-04,2025-02-15,denied,fire,289.81,69.28
CLM002700,CN-00002700,POL002800,CUST003236,COV002700,2026-08-22,2026-08-28,subrogation,water_damage,776.65,85.38
CLM002701,CN-00002701,POL002801,CUST001581,COV002701,2026-03-28,2026-04-03,reopened,theft,521.28,22.6
CLM002702,CN-00002702,POL002802,CUST001538,COV002702,2025-09-21,2025-09-24,reopened,weather,489.26,135.85
CLM002703,CN-00002703,POL002803,CUST001589,COV002703,2025-11-30,2025-12-07,subrogation,theft,729.27,166.36
CLM002704,CN-00002704,POL002804,CUST003750,COV002704,2025-07-17,2025-07-21,closed,liability,183.62,45.48
CLM002705,CN-00002705,POL002805,CUST001474,COV002705,2024-08-28,2024-08-31,closed,collision,940.62,223.5
CLM002706,CN-00002706,POL002806,CUST003786,COV002706,2025-09-02,2025-09-11,closed,liability,491.64,105.6
CLM002707,CN-00002707,POL002807,CUST001133,COV002707,2024-03-20,2024-03-28,closed,liability,850.39,99.48
CLM002708,CN-00002708,POL002808,CUST000313,COV002708,2025-08-30,2025-09-03,open,water_damage,786.85,143.44
CLM002709,CN-00002709,POL002809,CUST003523,COV002709,2024-05-11,2024-05-18,closed,weather,986.21,196.93
CLM002710,CN-00002710,POL002810,CUST004397,COV002710,2025-04-02,2025-04-03,closed,theft,385.11,89.85
CLM002711,CN-00002711,POL002811,CUST000831,COV002711,2024-01-03,2024-01-12,closed,liability,67.43,11.89
CLM002712,CN-00002712,POL002812,CUST000510,COV002712,2026-04-10,2026-04-24,denied,fire,735.7,86.01
CLM002713,CN-00002713,POL002813,CUST001973,COV002713,2026-05-22,2026-06-01,denied,collision,427.28,5.07
CLM002714,CN-00002714,POL002814,CUST001430,COV002714,2025-06-11,2025-06-13,denied,liability,792.53,132.09
CLM002715,CN-00002715,POL002815,CUST003199,COV002715,2026-07-05,2026-07-10,closed,liability,443.9,127.16
CLM002716,CN-00002716,POL002816,CUST003605,COV002716,2024-01-13,2024-01-22,open,fire,479.87,62.21
CLM002717,CN-00002717,POL002817,CUST001862,COV002717,2026-04-13,2026-04-17,closed,other,595.19,89.84
CLM002718,CN-00002718,POL002818,CUST002610,COV002718,2025-01-06,2025-01-18,closed,fire,297.21,47.31
CLM002719,CN-00002719,POL002819,CUST002040,COV002719,2025-06-29,2025-06-29,denied,theft,594.37,38.45
CLM002720,CN-00002720,POL002820,CUST004865,COV002720,2025-07-27,2025-07-27,open,liability,89.69,11.61
CLM002721,CN-00002721,POL002821,CUST003773,COV002721,2025-06-26,2025-07-05,open,fire,784.88,194.67
CLM002722,CN-00002722,POL002822,CUST000025,COV002722,2024-01-01,2024-01-04,closed,theft,564.95,32.38
