payment_id,policy_id,customer_id,payment_date,payment_status,payment_method,billed_amount,paid_amount
PAY002614,POL002714,CUST003020,2024-04-06,past_due,check,564.05,564.05
PAY002615,POL002715,CUST003702,2025-05-22,past_due,cash,705.36,705.36
PAY002616,POL002716,CUST000355,2025-10-30,scheduled,payroll,1705.85,1705.85
PAY002617,POL002717,CUST003954,2026-02-03,scheduled,card,443.88,0.0
PAY002618,POL002718,CUST001742,2024-04-28,paid,ach,153.17,0.0
PAY002619,POL002719,CUST002971,2026-09-04,failed,other,1772.46,1772.46
PAY002620,POL002720,CUST001142,2026-02-13,paid,card,714.05,0.0
PAY002621,POL002721,CUST001206,2024-03-22,past_due,card,799.64,0.0
PAY002622,POL002722,CUST001838,2025-01-27,reversed,ach,1162.86,1162.86
PAY002623,POL002723,CUST000983,2024-08-04,refunded,payroll,1746.14,0.0
PAY002624,POL002724,CUST003847,2024-02-28,refunded,card,1465.91,0.0
PAY002625,POL002725,CUST003597,2025-10-24,past_due,wire,1813.16,0.0
PAY002626,POL002726,CUST002015,2024-02-14,past_due,ach,832.35,832.35
PAY002627,POL002727,CUST004860,2026-05-11,paid,check,419.44,419.44
PAY002628,POL002728,CUST002132,2025-04-25,refunded,card,441.79,0.0
PAY002629,POL002729,CUST003301,2026-03-18,refunded,ach,692.03,692.03
PAY002630,POL002730,CUST004564,2025-01-10,paid,cash,457.47,0.0
PAY002631,POL002731,CUST003597,2026-03-23,reversed,wire,1531.16,0.0
PAY002632,POL002732,CUST001708,2026-03-07,failed,wire,894.98,894.98
PAY002633,POL002733,CUST001790,2026-03-15,paid,payroll,371.3,371.3
PAY002634,POL002734,CUST000619,2026-05-08,reversed,payroll,1434.81,1434.81
PAY002635,POL002735,CUST000174,2026-02-17,past_due,cash,923.46,923.46
PAY002636,POL002736,CUST002784,2026-06-22,paid,payroll,1968.29,1968.29
PAY002637,POL002737,CUST004839,2025-08-05,paid,wire,349.36,0.0
PAY002638,POL002738,CUST004261,2024-03-29,refunded,check,1705.74,0.0
PAY002639,POL002739,CUST003354,2025-06-12,paid,payroll,1032.17,1032.17
PAY002640,POL002740,CUST002237,2026-02-06,refunded,payroll,749.51,749.51
PAY002641,POL002741,CUST000940,2025-10-03,paid,payroll,1074.58,1074.58
PAY002642,POL002742,CUST000851,2025-05-23,paid,check,1251.31,1251.31
PAY002643,POL002743,CUST002411,2026-01-30,paid,check,1469.14,1469.14
PAY002644,POL002744,CUST002742,2026-03-03,refunded,other,1925.5,1925.5
PAY002645,POL002745,CUST004376,2024-02-03,scheduled,check,1201.64,1201.64
PAY002646,POL002746,CUST004040,2024-05-23,scheduled,check,391.6,391.6
PAY002647,POL002747,CUST003364,2025-04-12,failed,payroll,1181.78,1181.78
PAY002648,POL002748,CUST001398,2025-02-09,paid,cash,1880.6,1880.6
PAY002649,POL002749,CUST001457,2025-05-23,paid,cash,791.31,791.31
PAY002650,POL002750,CUST002793,2026-07-05,failed,wire,1829.0,1829.0
PAY002651,POL002751,CUST000990,2026-03-31,past_due,cash,609.58,609.58
PAY002652,POL002752,CUST003037,2024-12-15,failed,check,514.38,514.38
PAY002653,POL002753,CUST004180,2024-08-24,scheduled,other,1516.91,1516.91
PAY002654,POL002754,CUST001152,2025-06-01,reversed,ach,999.13,0.0
PAY002655,POL002755,CUST003134,2026-08-17,paid,cash,1915.93,1915.93
PAY002656,POL002756,CUST001476,2025-08-10,past_due,card,616.18,616.18
PAY002657,POL002757,CUST004200,2024-02-03,paid,other,1620.27,1620.27
PAY002658,POL002758,CUST001629,2025-11-19,paid,payroll,1243.23,1243.23
PAY002659,POL002759,CUST002852,2025-01-14,past_due,card,990.31,990.31
PAY002660,POL002760,CUST000014,2024-02-08,paid,wire,1770.51,1770.51
PAY002661,POL002761,CUST000774,2024-09-04,failed,cash,1148.04,0.0
PAY002662,POL002762,CUST000757,2026-06-05,reversed,card,1143.12,1143.12
PAY002663,POL002763,CUST002422,2025-11-25,paid,cash,489.43,489.43
PAY002664,POL002764,CUST002685,2024-05-19,past_due,other,795.59,0.0
PAY002665,POL002765,CUST000750,2024-11-03,refunded,payroll,144.1,144.1
PAY002666,POL002766,CUST002947,2025-07-10,paid,cash,1150.32,1150.32
PAY002667,POL002767,CUST000710,2026-03-12,scheduled,check,1370.75,1370.75
PAY002668,POL002768,CUST003197,2024-09-01,past_due,payroll,423.44,0.0
PAY002669,POL002769,CUST003293,2024-04-02,scheduled,check,491.39,491.39
PAY002670,POL002770,CUST004412,2026-05-01,paid,ach,1045.12,1045.12
PAY002671,POL002771,CUST004350,2024-01-18,paid,cash,1535.62,1535.62
PAY002672,POL002772,CUST004380,2024-01-30,paid,payroll,1817.47,0.0
PAY002673,POL002773,CUST002085,2024-08-05,past_due,other,724.59,724.59
PAY002674,POL002774,CUST002533,2024-02-22,paid,other,958.7,958.7
PAY002675,POL002775,CUST003359,2025-11-05,past_due,payroll,879.0,0.0
PAY002676,POL002776,CUST004776,2026-07-10,failed,wire,1576.17,0.0
PAY002677,POL002777,CUST002413,2025-03-26,paid,cash,143.57,143.57
PAY002678,POL002778,CUST000560,2024-09-18,scheduled,cash,276.37,276.37
PAY002679,POL002779,CUST003198,2026-05-13,failed,other,339.54,339.54
PAY002680,POL002780,CUST004470,2026-06-16,failed,card,1628.22,0.0
PAY002681,POL002781,CUST002050,2024-04-09,reversed,ach,1219.98,1219.98
PAY002682,POL002782,CUST003000,2025-07-21,failed,other,483.76,483.76
PAY002683,POL002783,CUST002603,2024-04-24,paid,payroll,657.85,657.85
PAY002684,POL002784,CUST003510,2026-05-04,past_due,check,979.49,979.49
PAY002685,POL002785,CUST000919,2026-07-04,failed,ach,1798.34,0.0
PAY002686,POL002786,CUST004279,2025-07-07,paid,check,1819.71,0.0
PAY002687,POL002787,CUST001571,2024-07-28,paid,card,1720.21,1720.21
PAY002688,POL002788,CUST003353,2025-09-19,past_due,wire,911.9,911.9
PAY002689,POL002789,CUST002863,2026-08-01,reversed,card,986.22,0.0
PAY002690,POL002790,CUST004387,2025-08-30,scheduled,ach,420.42,420.42
PAY002691,POL002791,CUST004232,2024-06-11,past_due,payroll,1663.88,1663.88
PAY002692,POL002792,CUST001189,2025-06-21,reversed,check,149.25,149.25
PAY002693,POL002793,CUST001777,2024-09-15,failed,payroll,1973.34,1973.34
PAY002694,POL002794,CUST004776,2025-04-08,paid,card,753.78,753.78
PAY002695,POL002795,CUST000389,2024-05-23,failed,card,1279.4,1279.4
PAY002696,POL002796,CUST004647,2025-05-11,refunded,other,1505.36,1505.36
PAY002697,POL002797,CUST003545,2025-05-26,failed,wire,694.38,694.38
PAY002698,POL002798,CUST004002,2026-02-28,paid,card,1439.38,0.0
PAY002699,POL002799,CUST001172,2025-12-29,paid,payroll,871.93,0.0
PAY002700,POL002800,CUST003236,2024-03-11,paid,payroll,754.67,754.67
PAY002701,POL002801,CUST001581,2025-05-11,paid,card,1627.15,0.0
PAY002702,POL002802,CUST001538,2025-01-08,past_due,payroll,1195.73,1195.73
PAY002703,POL002803,CUST001589,2024-06-30,paid,payroll,792.15,792.15
PAY002704,POL002804,CUST003750,2025-11-24,refunded,other,1125.47,1125.47
PAY002705,POL002805,CUST001474,2025-11-30,reversed,card,58.65,58.65
PAY002706,POL002806,CUST003786,2025-12-15,refunded,payroll,372.69,372.69
PAY002707,POL002807,CUST001133,2024-12-06,refunded,payroll,1235.79,1235.79
PAY002708,POL002808,CUST000313,2025-06-06,past_due,payroll,1617.71,1617.71
PAY002709,POL002809,CUST003523,2025-05-18,past_due,check,1187.92,1187.92
PAY002710,POL002810,CUST004397,2024-01-09,paid,cash,714.65,714.65
PAY002711,POL002811,CUST000831,2024-12-02,paid,check,1311.3,1311.3
PAY002712,POL002812,CUST000510,2024-06-03,past_due,cash,1482.72,0.0
PAY002713,POL002813,CUST001973,2026-09-03,paid,other,559.66,559.66
PAY002714,POL002814,CUST001430,2026-08-26,paid,cash,1807.28,1807.28
PAY002715,POL002815,CUST003199,2024-07-07,past_due,payroll,1715.91,1715.91
PAY002716,POL002816,CUST003605,2024-12-09,failed,check,1857.7,0.0
PAY002717,POL002817,CUST001862,2025-01-07,reversed,cash,1400.22,1400.22
PAY002718,POL002818,CUST002610,2024-12-30,paid,check,896.71,896.71
PAY002719,POL002819,CUST002040,2024-06-27,scheduled,wire,751.03,0.0
PAY002720,POL002820,CUST004865,2026-04-29,past_due,other,524.92,524.92
PAY002721,POL002821,CUST003773,2025-01-29,paid,card,1069.13,1069.13
PAY002722,POL002822,CUST000025,2025-02-28,paid,other,709.93,709.93
PAY002723,POL002823,CUST002285,2024-09-27,failed,cash,637.96,637.96
PAY002724,POL002824,CUST003050,2025-11-19,past_due,ach,1680.39,1680.39
PAY002725,POL002825,CUST001336,2024-05-18,reversed,ach,335.63,335.63
PAY002726,POL002826,CUST004875,2024-03-12,paid,check,1131.9,1131.9
PAY002727,POL002827,CUST004837,2026-01-23,paid,cash,851.32,851.32
PAY002728,POL002828,CUST002104,2024-05-11,scheduled,cash,1937.88,1937.88
PAY002729,POL002829,CUST000339,2024-07-08,scheduled,payroll,959.99,959.99
PAY002730,POL002830,CUST001268,2024-04-12,refunded,other,943.2,943.2
PAY002731,POL002831,CUST004656,2026-08-12,scheduled,payroll,1357.17,1357.17
PAY002732,POL002832,CUST003765,2024-01-13,paid,wire,475.0,475.0
PAY002733,POL002833,CUST000237,2024-06-29,paid,other,270.72,270.72
PAY002734,POL002834,CUST002288,2024-03-23,failed,cash,413.16,413.16
PAY002735,POL002835,CUST003814,2025-03-02,refunded,ach,1082.51,1082.51
PAY002736,POL002836,CUST002220,2024-03-07,paid,ach,84.56,84.56
PAY002737,POL002837,CUST001526,2025-09-02,paid,check,1756.63,1756.63
PAY002738,POL002838,CUST004601,2025-06-04,reversed,payroll,1564.58,1564.58
PAY002739,POL002839,CUST003902,2025-01-31,failed,other,515.13,515.13
PAY002740,POL002840,CUST003597,2025-12-27,failed,check,1608.39,1608.39
PAY002741,POL002841,CUST004766,2025-01-23,paid,check,1222.55,1222.55
PAY002742,POL002842,CUST004409,2026-01-28,refunded,cash,834.81,0.0
PAY002743,POL002843,CUST000748,2024-10-04,reversed,ach,536.5,536.5
PAY002744,POL002844,CUST001703,2025-03-28,failed,card,1962.04,1962.04
PAY002745,POL002845,CUST001971,2025-06-15,past_due,card,923.65,923.65
PAY002746,POL002846,CUST003975,2024-04-11,reversed,wire,1363.28,1363.28
PAY002747,POL002847,CUST000634,2026-01-30,paid,other,797.72,797.72
PAY002748,POL002848,CUST001467,2025-04-03,past_due,ach,535.6,0.0
PAY002749,POL002849,CUST004419,2024-06-28,refunded,payroll,316.51,316.51
PAY002750,POL002850,CUST001432,2026-07-05,paid,card,1766.73,1766.73
PAY002751,POL002851,CUST002658,2025-03-28,paid,payroll,782.93,782.93
PAY002752,POL002852,CUST003320,2024-03-25,paid,ach,144.65,144.65
PAY002753,POL002853,CUST002605,2026-09-14,paid,payroll,619.76,619.76
PAY002754,POL002854,CUST000588,2024-01-02,paid,payroll,476.63,476.63
PAY002755,POL002855,CUST003968,2025-06-12,past_due,card,1076.64,1076.64
PAY002756,POL002856,CUST003500,2025-10-09,reversed,check,1446.94,0.0
PAY002757,POL002857,CUST000840,2024-09-10,paid,wire,1661.68,0.0
PAY002758,POL002858,CUST000877,2026-03-07,paid,payroll,892.27,892.27
PAY002759,POL002859,CUST002526,2024-08-07,paid,check,1566.68,1566.68
PAY002760,POL002860,CUST003065,2024-03-08,failed,ach,713.52,713.52
PAY002761,POL002861,CUST004598,2026-06-03,paid,check,502.34,502.34
PAY002762,POL002862,CUST000047,2026-02-12,paid,check,972.84,972.84
PAY002763,POL002863,CUST000677,2024-12-14,failed,other,414.46,0.0
PAY002764,POL002864,CUST002278,2024-11-14,paid,card,1537.42,0.0
PAY002765,POL002865,CUST002581,2026-05-29,past_due,card,1722.21,1722.21
PAY002766,POL002866,CUST001775,2025-12-30,refunded,payroll,1473.77,0.0
PAY002767,POL002867,CUST000544,2025-08-03,paid,ach,957.46,0.0
PAY002768,POL002868,CUST002040,2025-09-12,paid,payroll,720.36,720.36
PAY002769,POL002869,CUST004919,2024-03-22,refunded,payroll,1616.62,1616.62
PAY002770,POL002870,CUST004182,2025-01-31,refunded,other,949.96,949.96
PAY002771,POL002871,CUST001553,2025-02-26,paid,wire,1034.44,1034.44
PAY002772,POL002872,CUST004999,2025-12-19,paid,cash,234.55,234.55
PAY002773,POL002873,CUST003110,2026-07-22,paid,check,475.81,475.81
PAY002774,POL002874,CUST000448,2026-01-01,scheduled,wire,147.62,147.62
PAY002775,POL002875,CUST002717,2024-11-23,reversed,other,1008.32,0.0
PAY002776,POL002876,CUST002193,2026-06-10,paid,payroll,1257.64,0.0
PAY002777,POL002877,CUST004342,2024-08-29,scheduled,payroll,487.72,487.72
PAY002778,POL002878,CUST001416,2024-06-25,refunded,card,749.84,749.84
PAY002779,POL002879,CUST000755,2025-12-10,past_due,payroll,208.99,208.99
PAY002780,POL002880,CUST000607,2025-05-15,paid,payroll,454.43,454.43
PAY002781,POL002881,CUST001723,2024-06-28,past_due,cash,1316.73,1316.73
PAY002782,POL002882,CUST003177,2024-07-09,past_due,cash,1738.55,1738.55
PAY002783,POL002883,CUST004403,2025-12-23,reversed,wire,1333.1,1333.1
PAY002784,POL002884,CUST000379,2026-04-13,reversed,payroll,1155.08,1155.08
PAY002785,POL002885,CUST001982,2025-09-17,scheduled,ach,412.7,412.7
PAY002786,POL002886,CUST003492,2025-01-19,paid,ach,1169.87,1169.87
PAY002787,POL002887,CUST001796,2024-03-15,refunded,cash,134.3,134.3
PAY002788,POL002888,CUST001901,2026-01-26,scheduled,cash,844.89,0.0
PAY002789,POL002889,CUST003561,2026-07-21,reversed,wire,251.86,0.0
PAY002790,POL002890,CUST004408,2026-06-20,failed,check,197.3,197.3
PAY002791,POL002891,CUST004936,2025-10-01,reversed,check,1918.66,1918.66
PAY002792,POL002892,CUST000764,2025-03-18,reversed,cash,1929.75,1929.75
PAY002793,POL002893,CUST004111,2025-11-19,past_due,wire,804.94,804.94
PAY002794,POL002894,CUST000172,2024-06-20,past_due,other,1046.44,0.0
PAY002795,POL002895,CUST002703,2026-03-01,paid,payroll,795.73,795.73
PAY002796,POL002896,CUST001528,2025-07-07,failed,card,204.75,204.75
PAY002797,POL002897,CUST003842,2025-02-21,failed,other,1735.63,0.0
PAY002798,POL002898,CUST000903,2026-03-01,refunded,card,1673.27,1673.27
PAY002799,POL002899,CUST000340,2026-07-11,paid,check,497.49,497.49
PAY002800,POL002900,CUST003517,2025-02-19,paid,check,1004.26,1004.26
PAY002801,POL002901,CUST003041,2026-08-26,past_due,other,1693.56,1693.56
PAY002802,POL002902,CUST002837,2026-06-24,past_due,wire,1366.09,0.0
PAY002803,POL002903,CUST001560,2024-07-12,paid,other,1718.9,0.0
PAY002804,POL002904,CUST000582,2024-08-25,failed,other,445.27,0.0
PAY002805,POL002905,CUST001418,2024-09-01,past_due,payroll,1625.39,1625.39
PAY002806,POL002906,CUST004484,2024-04-08,paid,check,288.12,0.0
PAY002807,POL002907,CUST002520,2024-08-23,paid,check,734.43,0.0
PAY002808,POL002908,CUST000022,2026-08-19,paid,payroll,1375.71,1375.71
PAY002809,POL002909,CUST002189,2024-07-12,paid,cash,1248.81,1248.81
PAY002810,POL002910,CUST002731,2024-08-01,paid,check,261.14,261.14
PAY002811,POL002911,CUST004168,2025-07-11,failed,check,878.01,878.01
PAY002812,POL002912,CUST001147,2024-03-05,past_due,other,915.33,915.33
PAY002813,POL002913,CUST000349,2024-05-16,past_due,other,396.82,396.82
PAY002814,POL002914,CUST000404,2024-02-12,paid,check,1626.98,1626.98
PAY002815,POL002915,CUST003662,2025-05-31,reversed,ach,498.63,498.63
PAY002816,POL002916,CUST003816,2026-07-30,paid,ach,1466.65,0.0
PAY002817,POL002917,CUST003991,2026-04-17,paid,check,506.0,0.0
PAY002818,POL002918,CUST003301,2025-07-27,paid,check,683.2,0.0
PAY002819,POL002919,CUST003520,2026-05-09,paid,payroll,376.34,376.34
PAY002820,POL002920,CUST000163,2026-08-27,paid,wire,1627.77,1627.77
PAY002821,POL002921,CUST002788,2026-04-02,paid,card,137.49,137.49
PAY002822,POL002922,CUST000499,2024-03-19,reversed,payroll,1270.29,1270.29
PAY002823,POL002923,CUST003502,2025-12-08,paid,ach,1686.26,1686.26
PAY002824,POL002924,CUST003126,2025-06-25,refunded,ach,439.86,439.86
PAY002825,POL002925,CUST000984,2026-02-06,paid,payroll,618.54,618.54
PAY002826,POL002926,CUST000111,2024-08-06,failed,payroll,982.12,982.12
PAY002827,POL002927,CUST003665,2025-09-11,scheduled,cash,580.51,580.51
PAY002828,POL002928,CUST001969,2024-03-09,scheduled,check,377.82,377.82
PAY002829,POL002929,CUST004442,2025-10-18,failed,check,1846.93,1846.93
PAY002830,POL002930,CUST001158,2024-12-13,scheduled,wire,940.24,940.24
PAY002831,POL002931,CUST002261,2025-06-06,refunded,card,847.91,0.0
PAY002832,POL002932,CUST003454,2025-04-17,refunded,ach,342.74,342.74
PAY002833,POL002933,CUST002880,2026-03-31,scheduled,ach,1154.22,0.0
PAY002834,POL002934,CUST002197,2026-06-29,scheduled,ach,1103.27,0.0
PAY002835,POL002935,CUST004164,2025-02-01,failed,check,1297.51,1297.51
PAY002836,POL002936,CUST004824,2024-05-29,past_due,check,1013.22,0.0
PAY002837,POL002937,CUST002622,2026-02-19,paid,wire,1434.71,1434.71
PAY002838,POL002938,CUST000155,2024-08-28,past_due,other,1472.61,0.0
PAY002839,POL002939,CUST000808,2026-02-08,refunded,ach,1110.38,1110.38
PAY002840,POL002940,CUST004519,2024-09-19,failed,cash,389.74,0.0
PAY002841,POL002941,CUST002099,2024-02-27,failed,cash,364.68,364.68
PAY002842,POL002942,CUST004438,2024-07-07,failed,ach,150.6,0.0
PAY002843,POL002943,CUST004499,2024-10-13,past_due,payroll,1448.14,0.0
PAY002844,POL002944,CUST002293,2025-01-21,failed,cash,1681.16,0.0
PAY002845,POL002945,CUST003991,2024-05-19,refunded,other,465.81,465.81
PAY002846,POL002946,CUST000363,2024-11-11,paid,ach,1646.66,1646.66
PAY002847,POL002947,CUST001909,2025-11-19,reversed,ach,920.1,920.1
PAY002848,POL002948,CUST003937,2025-06-21,scheduled,payroll,1196.72,1196.72
PAY002849,POL002949,CUST000181,2024-10-13,scheduled,check,1429.02,1429.02
PAY002850,POL002950,CUST002945,2025-08-09,failed,ach,1129.67,1129.67
PAY002851,POL002951,CUST004729,2024-09-28,past_due,wire,827.47,827.47
PAY002852,POL002952,CUST002493,2025-02-01,past_due,check,331.8,331.8
PAY002853,POL002953,CUST002636,2024-07-19,refunded,ach,1554.32,1554.32
PAY002854,POL002954,CUST001103,2024-09-26,paid,other,325.63,325.63
PAY002855,POL002955,CUST003312,2026-01-23,reversed,check,1331.62,1331.62
PAY002856,POL002956,CUST001786,2024-03-31,failed,ach,1472.05,1472.05
PAY002857,POL002957,CUST001390,2026-04-03,reversed,check,966.4,966.4
PAY002858,POL002958,CUST002811,2026-07-06,refunded,wire,836.76,0.0
PAY002859,POL002959,CUST002865,2026-09-12,paid,other,686.4,0.0
PAY002860,POL002960,CUST002013,2026-05-06,scheduled,card,1632.15,1632.15
PAY002861,POL002961,CUST002851,2025-01-13,scheduled,wire,187.12,187.12
PAY002862,POL002962,CUST000700,2024-04-18,paid,card,1707.42,1707.42
PAY002863,POL002963,CUST003625,2025-10-13,scheduled,check,1838.97,1838.97
PAY002864,POL002964,CUST004112,2024-10-11,paid,ach,1781.58,0.0
PAY002865,POL002965,CUST004023,2024-11-27,refunded,payroll,733.84,733.84
PAY002866,POL002966,CUST001430,2025-08-04,refunded,check,1718.54,1718.54
PAY002867,POL002967,CUST003728,2025-07-02,reversed,other,195.0,195.0
PAY002868,POL002968,CUST004330,2025-05-06,paid,cash,1687.26,0.0
PAY002869,POL002969,CUST000740,2025-05-21,reversed,wire,943.34,0.0
PAY002870,POL002970,CUST002264,2024-06-13,past_due,wire,1449.29,1449.29
PAY002871,POL002971,CUST002026,2026-06-19,past_due,other,1237.6,1237.6
PAY002872,POL002972,CUST004576,2025-07-07,paid,cash,1774.85,1774.85
PAY002873,POL002973,CUST001207,2024-07-21,failed,other,767.27,767.27
PAY002874,POL002974,CUST002641,2026-06-16,paid,cash,1233.8,0.0
PAY002875,POL002975,CUST004698,2025-01-03,paid,ach,1756.87,0.0
PAY002876,POL002976,CUST001607,2026-06-08,failed,cash,814.18,0.0
PAY002877,POL002977,CUST000365,2026-03-02,failed,cash,237.24,237.24
PAY002878,POL002978,CUST000973,2025-04-11,paid,other,1882.7,1882.7
PAY002879,POL002979,CUST001826,2025-02-19,paid,wire,98.52,98.52
PAY002880,POL002980,CUST000994,2025-08-24,scheduled,wire,1662.21,1662.21
PAY002881,POL002981,CUST000578,2025-04-09,past_due,cash,1586.5,1586.5
PAY002882,POL002982,CUST004703,2026-03-26,past_due,card,963.28,963.28
PAY002883,POL002983,CUST000220,2024-08-30,paid,other,1089.6,1089.6
PAY002884,POL002984,CUST002429,2025-02-12,paid,wire,165.81,165.81
PAY002885,POL002985,CUST002620,2025-10-05,scheduled,check,1440.91,1440.91
PAY002886,POL002986,CUST004154,2024-07-04,past_due,payroll,817.08,0.0
PAY002887,POL002987,CUST001575,2024-06-14,paid,other,1644.15,1644.15
PAY002888,POL002988,CUST001835,2025-08-15,reversed,cash,1723.33,1723.33
PAY002889,POL002989,CUST001440,2024-02-21,paid,wire,1563.34,1563.34
PAY002890,POL002990,CUST003660,2025-06-29,paid,ach,235.42,235.42
PAY002891,POL002991,CUST003299,2026-03-10,paid,payroll,1497.21,1497.21
PAY002892,POL002992,CUST001722,2024-02-18,paid,other,1456.19,0.0
PAY002893,POL002993,CUST003595,2024-12-21,paid,other,330.9,330.9
PAY002894,POL002994,CUST000124,2026-04-08,reversed,cash,1010.6,1010.6
PAY002895,POL002995,CUST004096,2024-10-25,scheduled,cash,1991.66,1991.66
PAY002896,POL002996,CUST004081,2024-09-19,reversed,check,865.35,865.35
PAY002897,POL002997,CUST004926,2026-05-23,paid,check,671.29,0.0
PAY002898,POL002998,CUST000681,2025-06-05,refunded,check,329.27,329.27
PAY002899,POL002999,CUST000646,2024-10-04,failed,payroll,443.66,443.66
PAY002900,POL003000,CUST004473,2025-04-09,paid,card,716.84,716.84
PAY002901,POL003001,CUST003604,2025-07-04,refunded,other,1442.85,1442.85
PAY002902,POL003002,CUST004799,2026-02-13,reversed,wire,388.48,0.0
PAY002903,POL003003,CUST000386,2025-03-18,reversed,card,1694.24,1694.24
PAY002904,POL003004,CUST003210,2026-04-21,reversed,payroll,1332.38,1332.38
PAY002905,POL003005,CUST001344,2024-09-27,reversed,ach,1144.09,0.0
PAY002906,POL003006,CUST000828,2025-07-21,paid,payroll,1474.04,1474.04
PAY002907,POL003007,CUST000628,2026-08-02,paid,payroll,1084.53,1084.53
PAY002908,POL003008,CUST002733,2024-05-15,paid,card,1614.31,0.0
PAY002909,POL003009,CUST000370,2025-07-02,paid,other,561.65,0.0
PAY002910,POL003010,CUST000184,2024-08-13,paid,payroll,806.47,806.47
PAY002911,POL003011,CUST003258,2026-04-02,reversed,ach,717.08,717.08
PAY002912,POL003012,CUST000737,2024-06-09,failed,card,1302.72,1302.72
